"FİRMA ADI","TELEFON","FAKS","WEBSİTE","E-POSTA","ADRES","LOGO"
"Fokus İleri Teknoloji ve Mühendislik San.Tic.A.Ş.","0 (216) 447 23 23","www.focuseng.com","info@focuseng.com","Posyane Mah. Raouf Orbay Cad. Gökyüzü Sok. No.27A Tuzla, İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/Fokus_Yleri_Teknoloji_ve_Muhendislik_San.Tic.A.Y..jpg"
"FRİGO MEKANİK İNŞ. TES. VE TAAH. SAN. VE TİC. A.Ş.","0 (212) 623 20 34","www.frigomekanik.com","info@frigomekanik.com","Orhan Gazi Mah. 15. Yol Sok. No:37 34538 Esenyurt-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/FRYGO_MEKANYK_YNY._TES._VE_TAAH._SAN._VE_TYC._A.Y..jpg"
"FRİTERM TERMİK CİHAZLAR SAN. VE TİC. A.Ş.","0 (216) 394 12 82","www.friterm.com","info@friterm.com","İstanbul Deri Org. San. Böl. Dilek Sok. No:10-12 Özel Parsel 34957 Tuzla İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/FRYTERM_TERMYK_CYHAZLAR_SAN._VE_TYC._A.Y..jpg"
"FZK MÜHENDİSLİK VE SINAİ YATIRIM A.Ş.","0 (262) 751 07 58","www.FZK.COM.TR","eanlas@fzk.com.tr","GOSB İhsan Dede Cd. 400 sk. No:416-1 GEBZE-KOCAELİ","https://sahaistanbul.org.tr/imgs/300x200x2/FZK_MUHENDYSLYK_VE_SINAY_YATIRIM_A.Y..jpg"
"GALEN TEKNOLOJİ SANAYİ VE TİCARET A.Ş.","0 (312) 815 46 94","www.galen-tech.com","info@galen-tech.com","Dağyaka Mah., Dağyaka Küme Evleri No:69 Kahramankazan 06980 Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/GALEN_TEKNOLOJY_SANAYY_VE_TYCARET_A.Y..jpg"
"GCNTR ULUSLAR ARASI BELG. GÖZ. EĞT. DIŞ TİC. LTD. ŞTİ.","0 (216) 420 08 08","www.gcnturk.com","info@gcnturk.com","Tavukçuyolu Cad. Demirtürk Sok. Atak Plaza No:10 Yukarı Dudullu / İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GCNTR_ULUSLAR_ARASI_BELG._GOZ._EYT._DIY_TYC._LTD._YTY..png"
"GECEM AYDINLATMA SAN VE TİC. A.Ş.","0 (216) 487 35 05","www.gecemlighting.com","info@gecemlighting.com","Akşemsettin Mah. Akgül Cad. Yasin Sok. No:23 Sultanbeyli – İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GECEM_AYDINLATMA_SAN._VE_TYC._A.Y..jpg"
"GEMAK GEMİ İNŞAAT SAN VE TİC A.Ş.","0 (216) 581 23 00","www.gemak.com","gemak@gemak.com","Tersaneler cad. No 38 34944 Tuzla İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GEMAK_GEMY_YNYAAT_SAN_VE_TYC_A.Y..png"
"GEMATE GELİŞMİŞ MAKİNE TEKNOLOJİLERİ","0 (212) 671 49 46","www.gemate.com","gemate@live.com","İOSB Aykosan Sanayi Sitesi, 4'lü C-Blok, No:135, Başakşehir/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/Gemate_1.jpg"
"GENEL HAVACILIK A.Ş.","0 (212) 465 48 70","www.genelhavacilik.com.tr","alsu@genelhavacilik.com.tr","Atatürk Havalimanı özel hangarlar bölgesi, E kapısı,Yeşil köy mahallesi,eski halkalı cad., no:25/29 Bakırköy-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GENEL_HAVACILIK_A.Y..png"
"GENPARK GÜÇ SİSTEMLERİ SAN.ve DIŞ TİC.LTD.ŞTİ","0 (422) 502 61 61","https://www.genpark.com.tr/","info@genpark.com.tr","1.O.S.B. 4.Cad. No:13 YEŞİLYURT/MALATYA","https://sahaistanbul.org.tr/imgs/300x200x2/GENPARK.jpg"
"GERSAN ELEKTRİK TİC. VE SAN. A.Ş.","0 (216) 593 00 50","www.gersan.com.tr","info@gersan.com.tr","İstanbul anadolu yakası O.S.B Gazi Bulvarı No:39 Tuzla İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GERSAN_ELEKTRYK_TYC._VE_SAN._A.Y..jpg"
"GES OTOMASYON A.Ş.","0 (312) 354 40 96","www.gesmuhendislik.com","info@gesmuhendislik.com","Malıköy AOSB Mah. 2 Cad. 4/A Sincan Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/GES_OTOMASYON_A.Y..jpg"
"GETHAM TASARIM VE MODELLEME MERKEZİ A.Ş.","0 (850) 280 33 40","www.getham.com.tr","info@getham.com.tr","Sanayi Mahallesi, Anafartalar Cd. No:20, 27110 Şehitkamil/Gaziantep (Eski Kosgeb binası)","https://sahaistanbul.org.tr/imgs/300x200x2/GETHAM_TASARIM_VE_MODELLEME_MERKEZY_A.Y..png"
"GLOBAL WİRE HARNESS SAVUNMA HAVACILIK TASARIM ELEKTROMEKANİK SAN. VE TİC.A.Ş","0 (312) 566 62 25","www.globalwireharness.com","info@globalwireharness.com","Yenibatı Mah. Palandöken Cad. No:38 Yenimahalle -ANKARA, TÜRKİYE","https://sahaistanbul.org.tr/imgs/300x200x2/GLOBAL_WYRE_HARNESS_SAVUNMA_HAVACILIK_TASARIM_ELEKTROMEKANYK_SAN._VE_TYC.A.Y.jpg"
"GÖKÇELER MAKİNA PLAS. PAZ. İTH. İHR.TİC. SAN. LTD. ŞTİ.","0 (346) 218 14 44","www.gokcelermakina.com","info@gokcelermakina.com","OSB. 2. Kısım 5. Cadde 9. Sokak 58060 Sivas","https://sahaistanbul.org.tr/imgs/300x200x2/GOKCELER_MAKYNA_PLAS._PAZ._YTH._YHR.TYC._SAN._LTD._YTY..jpg"
"GÖKSAL HAVACILIK SAN. VE TİC. A.Ş.","0 (212) 438 00 42","www.hornetrobotics.com","tolga@goksal.com.tr","Oruçreis Mahallesi Tekstilkent Cad. O10 Blok D:311 Esenler/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GOKSAL_HAVACILIK_SAN._VE_TYC..png"
"GÖKSER MAKİNE ENERJİ HORTUM İTH. VE İHR. SAN. TİC. LTD. ŞTİ.","0 (312) 386 35 39","www.gokser.com","info@gokser.com","100. Yıl bulvarı 1229 (eski43) sokak No.4 Ostim Yenimahalle - Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/GOKSER_MAKYNE_ENERJY_HORTUM_YTH._VE_YHR._SAN._TYC._LTD._YTY..jpg"
"GÜÇBİR JENERATÖR SAN. TİC. LTD. ŞTİ.","0 (216) 312 79 79","www.gucbirjenerator.com","info@gucbirjenerator.com","ŞERİFALİ MAH. TAVUKÇUYOLU CAD. NO: 200 ÜMRANİYE/ İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/GUCBYR_JENERATOR_SAN._TYC._LTD._YTY..jpg"
"Günak İnşaat San. ve Tic. A.Ş.","0 (444) 830 70 __","www.gunak.com","gunak@gunak.com","Çerkeşli OSB Mah. İMES 20. Cad. No:16 P.K.41455 Dilovası – Kocaeli, Turkey","https://sahaistanbul.org.tr/imgs/300x200x2/Gunak_YnYaat_San._ve_Tic._A.Y..jpg"
"GÜNEŞ DİNAMİK TEKNOLOJİ VE MAKİNA SAN. TİC. LTD. ŞTİ.","0 (262) 656 05 05","www.gunesdinamik.com","info@gunesdinamik.com","Demirciler Mahallesi Makine İhtisas OSB No:35 Dilovası Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/GUNEY_DYNAMYK_TEKNOLOJY_VE_MAKYNA_SAN._TYC._LTD._YTY..png"
"GÜNİLİ YAZILIM VE MÜHENDİSLİK A.Ş.","0 (507) 991 74 39","www.gunili.com","info@gunili.com","İstanbul Teknoloji Geliştirme Bölgesi Sanayi Mah. Teknopark Bulvarı No: 1/2C 2010 Pendik 34906 İstanbul Türkiye","https://sahaistanbul.org.tr/imgs/300x200x2/GUNYLY_YAZILIM_VE_MUHENDYSLYK_A.Y..png"
"GÜR METAL HASSAS DÖKÜM SAN.VE TİC. ŞTİ.","0 (216) 394 33 31","www.gurmetal.com.tr","contact@gurmetal.com.tr","Orhanlı Mah.Dostane Sok. No:21 Tuzla-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GUR_METAL_HASSAS_DOKUM_SAN.VE_TYC._YTY..jpg"
"GÜRAY ALÜMİNYUM PAZARLAMA VE SAN. TİC. LTD. ŞTİ.","0 (216) 540 68 92","www.gurayaluminyum.com.tr","info@gurayaluminyum.com.tr","İmes Sanayi Sitesi C Blok 302 Sk. No:6 Yukarıdudullu - Ümraniye İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GURAY_ALUMYNYUM_PAZARLAMA_VE_SAN._TYC._LTD._YTY..png"
"GÜRBAĞ SAVUNMA VE TEKNOLOJİ SANAYİ TİCARET A.Ş.","0 (444) 010 20 __","www.gurbagsavunma.com","gurbagsavunma@gmail.com","NASUH AKAR MAH. TÜRKOCAĞI CADDESİ NO:42 ÇANKAYA / ANKARA","https://sahaistanbul.org.tr/imgs/300x200x2/GURBAY.jpg"
"GÜRDESAN GEMİ MAK. SAN. TİC.A.Ş.","0 (262) 724 85 46","www.gurdesan.com.tr","navy@gurdesan.com.tr","Dilovası OSB 4. Kısım D4016 Sk. No: 1 Gebze / Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/GURDESAN_GEMY_MAK._SAN._TYC.A.Y..jpg"
"GÜRMAKSAN HİDROLİK DEVRE ELEMANLARI SAN. VE TİC. LTD. ŞTİ.","0 (212) 549 53 12","www.gurmaksan.com.tr","www.gurmaksan.com.tr@_","IOSB Eskoop san. Sit. B2 blok No:105 Başakşehir/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GURMAKSAN_HYDROLYK_DEVRE_ELEMANLARI_SAN._VE_TYC._LTD._YTY..png"
"GÜRSAŞ ELEKTROMEKANİK SAN. VE TİC. A.Ş","0 (216) 593 36 20","www.gursas.com.tr","gursas@gursas.com.tr","Aydınlı Mh. Anadolu Yakası O.S.B No:5 Tuzla İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GURSAY_ELEKTROMEKANYK_SAN._VE_TYC._A.Y.jpg"
"GÜVENAL KALIP ELEMANLARI SANAYİ ve TİCARET A.Ş.","0 (212) 501 53 81","www.guvenal.net","guvenal@guvenal.net","rami kışla cad. emintaş 3 sanayi sitesi no:56 topçular,eyüp/istanbul","https://sahaistanbul.org.tr/imgs/300x200x2/GUVENAL_KALIP_ELEMANLARI_A.Y..jpg"
"Güvenli Yaşam Savunma Havacılık ve San.Tic.Ltd.Şti.","0 (312) 215 50 71","www.guvenliyasam.com","uretim@guvenliyasam.com__","İstanbul Yolu 26 Km. Saray Mah. Saray Cad. No:4 Zemin Kat Kahramankazan /ANKARA/TÜRKİYE","https://sahaistanbul.org.tr/imgs/300x200x2/photo5980963696412833403.jpg"
"HAKAN ELEKTRİK OTOMASYON","0 (216) 493 22 90","www.hakanelektrik.com","info@hakanelektrik.com","İçmeler Mah. Koçak Sok. Çapa İş Merk. No:16 Kat:1 Tuzla - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/HAKAN_ELEKTRYK_OTOMASYON.png"
"HALİL YILMAZ MAKİNA SAN. VE TİC. LTD. ŞTİ.","0 (262) 751 32 84","www.halilyilmazmakina.com.tr","contact@halilyilmazmakina.com","Balçık Köyü Kumtepe Sok. No 18 PK146 Gebze/Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/HALYL_YILMAZ_MAKYNA_SAN._VE_TYC._LTD._YTY..jpg"
"HAN MAKİNA SANAYİ TİCARET LİMİTED ŞİRKETİ","0 (216) 561 75 00","www.hanmakina.com","info@hanmakina.com","İMES San. Sitesi B Blok 204 Sok. No:38 34776 Y.Dudullu - İSTANBUL / TÜRKİYE","https://sahaistanbul.org.tr/imgs/300x200x2/HAN_MAKYNA_SANAYY_TYCARET_LYMYTED_YYRKETY.jpg"
"HAS-EL TEKNİK MAKİNA SAVUNMA İNŞ. GIDA TURİZM SAN. VE TİC. LTD. ŞTİ.","0 (312) 394 19 35","www.haselteknik.com","","1213. Sk. No:6/E Ostim Yenimahalle/Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/HAS-EL_TEKNYK_MAKYNA_SAVUNMA_YNY._GIDA_TURYZM_SAN._VE_TYC._LTD._YTY..jpg"
"HASÇELİK SAN. TİC. A.Ş.","0 (444) 414 0_ __","www.hascelik.com","info@hascelik.com","TOSB Taysad OSB 1.Cadde No:17 Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/HASCELYK_SAN._TYC._A.Y..jpg"
"HASGO GMBH","0 (491) 609 02 21"," www.hasgo.de","info@hasgo.de","Raitestrasse 5 71272 Renningen Almanya","https://sahaistanbul.org.tr/imgs/300x200x2/HASGO_GMBH.jpg"
"HASSAN İNŞAAT MAKİNA SAN VE TİC. LTD. ŞTİ.","0 (262) 658 30 10","www.dekortools.com","aysenur@dekortools.com","Cumhuriyet mah. Turgut Özal Cad. Karayel Sok. No:24 Çayırova/Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/HASSAN_YNYAAT_MAKYNA_SAN_VE_TYC._LTD._YTY..jpg"
"HASSAS MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ.","0 (212) 280 55 55"," www.hassas.com","info@hassas.com","Çelik Cad. No:30 4.Levent 80660 İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/firma-logo.jpg"
"HAVELSAN A.Ş.","0 (312) 219 57 87","www.havelsan.com.tr","info@havelsan.com.tr","Mustafa Kemal Mah. No:2120 Cad No: 39 Çankaya / Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/HAVELSAN_A.Y..jpg"
"HELİKOPTER PLATFORM SERTİFİKASYON MÜH. HİZ. SAN. VE TİC. LTD. ŞTİ.","0 (216) 393 83 03","www.heliplat.com","iletisim@heliplat.com","POSTANE MAH. AVNİ BEY SK. NO:13 TUZLA - İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/HELYKOPTER_PLATFORM_SERTYFYKASYON_DAN._HYZ._SAN._VE_TYC._LTD._YTY..jpg"
"HEMA ENDÜSTRİ A.Ş.","0 (282) 758 10 40","www.hemaendustri.com.tr","","Organize Sanayi Bölgesi Gazi Osman Paşa Mahç 4. caddesi No:5 59500 Çerkezköy - Tekirdağ","https://sahaistanbul.org.tr/imgs/300x200x2/HEMA_ENDUSTRY_A.Y..jpg"
"HEYBETLİ METALURJİ MAK. SAN. TİC. LTD. ŞTİ.","0 (216) 591 04 29","www.heybetli.com.tr","heybetli@heybetli.com.tr","Varyap Plaza Pendik Esenyalı Mah. Yan Yol Cad. No:61 Ofis No:174 Pendik/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/HEYBETLY_METALURJY_MAK._SAN._TYC._LTD._YTY..png"
"HİDROAN ANKARA HİDROLİK MAİNA SANAYİ TİCARET LİMİTED ŞİRKETİ","0 (312) 354 96 67","www.hidroan.com.tr","info@hidroan.com.tr","OSTİM ORG. SAN. BLG.100. YIL BLV. KOSOVA İŞ MERKEZİ NO:137/M OSTİM/ANK","https://sahaistanbul.org.tr/imgs/300x200x2/HYDROAN_ANKARA_HYDROLYK_MAYNA_SANAYY_TYCARET_LYMYTED_YYRKETY.jpg"
"HİDROMODE HİDROLİK MAKİNA SAN. VE TİC. A.Ş.","0 (212) 771 29 01","www.hidromode.com.tr","hidromode@hidromode.com","Hadımköy Mahallesi Mustafa İnan Caddesi No:29 Hadımköy Arnavutköy / İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/HYDROMODE_HYDROLYK_MAKYNA_SAN._VE_TYC._A.Y..jpg"
"HİDROPAR HAREKET KONTROL TEKNOLOJİLERİ MERKEZİ SAN. TİC. A.Ş.","0 (262) 643 84 11","www.hktm.com.tr","info@hktm.com.tr","Gebze Plastikçiler OSB. İnönü Mah. Cumhuriyet Cad. No:31 Gebze/Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/HYDROPAR_HAREKET_KONTROL_TEKNOLOJYLERY_MERKEZY_SAN._TYC._A.Y..jpg"
"HİPAŞ HİDROLİK VE PNÖMATİK SAN. VE TİC. A.Ş.","","www.hipashidrolik.com","info@hipashidrolik.com","İmes Sanayi Sitesi, C Blok 308 sokak, No:16, 34776 Y.Dudullu- Ümraniye - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/HYPAY_HYDROLYK_VE_PNOMATYK_SAN._VE_TYC._A.Y..jpg"
"HİPERTEKNOLOJİ MEDİKAL MAKİNA SAVUNMA SAN. VE TİC. AŞ","0 (312) 267 60 66","www.crnaerospace.com","isgelistirme@hiperteknoloji.com.tr","1.O.S.B KIRIMHANLIĞI CAD. NO:14 SİNCAN/ANKARA/TÜRKİYE","https://sahaistanbul.org.tr/imgs/300x200x2/HYPERTEKNOLOJY_MEDYKAL_MAKYNA_SAVUNMA_SAN._VE_TYC._AY.jpg"
"HİSAR KALIP MAK. SAN. VE TİC. LTD. ŞTİ.","0 (212) 690 10 30","www.hisarkalip.com.tr","info@hisarkalip.com.tr","Firuzköy Mah. Ali Gülmez Cad. No: 17 Avcılar / İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/HYSAR_KALIP_MAK._SAN._VE_TYC._LTD._YTY..jpg"
"HPM HİJYEN PROSES MAKİNALARI PASLANMAZ ÇELİK SANAYİ VE TİCARET LİMİTET ŞİRKETİ","0 (216) 595 22 03","www.hpm.com.tr","info@hpm.com.tr","Şeyhli Köyü Ramazanoğlu Mahallesi Çukurova Caddesi No 36 Posta Kodu 39406 Kurtköy Pendik İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/HPM_HYJYEN_PROSES_MAKYNALARI_PASLANMAZ_CELYK_SANAYY_VE_TYCARET_LYMYTET_YYRKETY.jpg"
"HUBBOX ENDÜSTRİYEL TEKNOLOJİ YAZILIM VE DANIŞMANLIK A.Ş.","0 (212) 945 24 00","www.hubbox.io","info@hubbox.io","YTÜ Teknoloji Geliştirme Bölgesi Davutpaşa Yerleşkesi A1 Blok Kuluçka Merkezi NO:1B43 34220 Esenler - İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/hobbox.jpg"
"HUSAN METAL TEKNOLOJİLERİ SANAYİ TİCARET A.Ş.","0 (332) 511 04 00","www.husan.com.tr","satinalma@husanarms.com","Esentepe Mahallesi 40522. Sokak No:2B Beyşehir/KONYA","https://sahaistanbul.org.tr/imgs/300x200x2/HUSAN_METAL_TEKNOLOJYLERY_SANAYY_TYCARET_A.Y..jpg"
"HYPERİON TEKNOLOJİ BİLİŞİM SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ","0 (216) 564 90 00","www.hyperiontechs.com","info@hyperiontechs.com","Özyeğin Üniversitesi","https://sahaistanbul.org.tr/imgs/300x200x2/HYPERYON_TEKNOLOJY_BYLYYYM_SANAYY_VE_DIY_TYC._LTD._YTY..jpg"
"İ-MAK REDÜKTÖR VARYATÖR SAN. TİC. A.Ş.","0 (216) 378 03 26","www.imakreduktor.com","imak@imakreduktor.com","Şeyhli Mah. Sanayi Caddesi, No:1 Pendik-İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/Y-MAK_REDUKTOR_VARYATOR_SAN._TYC._A.Y..jpg"
"ICTERRA BİLGİ VE İLETİŞİM TEKNOLOJİLERİ SAN. VE TİC. A.Ş.","0 (312) 292 50 00","www.icterra.com","info@icterra.com","ODTÜ Teknokent Galyum Blok Kat:2No:3 Çankaya / Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/ICTERRA_BYLGY_VE_YLETYYYM_TEKNOLOJYLERY_SAN._VE_TYC._A.Y..jpg"
"İDEALAB İNOVASYON ARGE MÜHENDİSLİK DANIŞMANLIK SAN. VE TİC. A.Ş.","0 (216) 504 30 08","www.idealab.com.tr","info@idealab.com.tr","Teknopark İstanbul Sanayi Mah. Teknopark Bulvarı No: 1/1A 211 34906 Pendik/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/YDEALAB_YNOVASYON_ARGE_MUHENDYSLYK_DANIYMANLIK_SAN._VE_TYC._A.Y..jpg"
"İĞREK MAKİNA SAN. TİC. A.Ş.","0 (224) 243 16 06","www.igrek.com.tr","muhasebe@igrek.com.tr","Org. San. Bölg. Ali Osman Sönmez Blv. No:10 Nilüfer/Bursa","https://sahaistanbul.org.tr/imgs/300x200x2/YYREK_MAKYNA_SAN._TYC._A.Y..png"
"İLERİ MEKANİK MAKİNE KALIP İMALAT SAN. VE TİC. A.Ş.","0 (262) 648 66 66","www.ilerigroup.com","info@ilerigroup.com","TOSB Otomotiv OSB Mah. 13. Sk. No:5-1 Çayırova/Kocaeli","https://sahaistanbul.org.tr/imgs/300x200x2/YLERY_MEKANYK_MAKYNE_KALIP_YMALAT_SAN._VE_TYC._A.Y..jpg"
"İLKFER ŞİRKETLER GRUBU İLKFER DENİZCİLİK SAN. VE TİC. LTD. ŞTİ.","0 (216) 493 09 62","www.ilkfer.com.tr","info@ilkfer.com.tr","Sahil Bulvarı Güzel Yalı Mh. Haydar Sk. No:54/1 Pendik - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/YLKFER_YYRKETLER_GRUBU_YLKFER_DENYZCYLYK_SAN._VE_TYC._LTD._YTY..png"
"impromatch Yazılım ve Bilişim Teknolojileri San Tic. A.Ş.","0 (532) 362 07 05","www.impromatch.com","ekaragoz@impromatch.com","526/3 Sokak No:1/D Güneşli Mahallesi Konak - İzmir","https://sahaistanbul.org.tr/imgs/300x200x2/impromatch_YazYlYm_ve_BiliYim_Teknolojileri_San_Tic._A.Y..jpg"
"İNDES MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.","0 (312) 385 80 27","www.indes.com.tr","info@indes.com.tr","","https://sahaistanbul.org.tr/imgs/300x200x2/Yndes.jpg"
"İNFO TRON ELEKTRONİK VE BİLGİSAYAR SİST. ÜRET.VE TİC.A.Ş.","0 (850) 441 50 00","www.infotron.com.tr","info@infotron.com.tr","MECLİS MAH. ATATÜRK CAD. ÇAĞATAY SK. NO:9 SANCAKTEPE/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/YNFO_TRON_ELEKTRONYK_VE_BYLGYSAYAR_SYST._URET.VE_TYC.A.Y..jpg"
"İNOMENTAL MÜHENDİSLİK SAN. VE TİC. LTD.ŞTİ.","0 (216) 315 77 46","www.inomental.com","inomentalltd@gmail.com","YENİSAHRA MAH. TÜRKASLAN SK. NO:2/2B ATAŞEHİR/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/YNOMENTAL_MUHENDYSLYK_SAN._VE_TYC._LTD.YTY..jpg"
"İNOVASYON TEKNOLOJİLERİ VE ULUSAL ZEMİN GÜVENLİĞİ ENSTİTÜSÜ","0 (850) 480 06 35","www.uzge.org","uzge@uzge.org","Cumhuriyet Teknokent Sivas","https://sahaistanbul.org.tr/imgs/300x200x2/uzge.jpg"
"İNOVATİF TEKNOLOJİ MÜH. ENERJİ SAN. VE TİC. LTD. ŞTİ","0 (216) 577 34 01","www.inores.com","info@icterra.com","Sanayi Mah. Teknopark Bulv. Blok 1/4A No: 208Pendik - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/YNOVATYF_TEKNOLOJY_MUH._ENERJY_SAN._VE_TYC._LTD._YTY.jpg"
"Inovista Aktif Karbon ve İleri Malzeme Tek Ltd Şti","0 (544) 769 00 70","www.inovista.com.tr","onuraydin@inovista.com.tr","Ankara Üniversitesi Teknokent No:35E / B47 Gölbaşı Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/Inovista_Aktif_Karbon_ve_Yleri_Malzeme_Tek_Ltd_Yti.jpg"
"İNTELPROBE BİLGİ TEKNOLOJİLERİ A.Ş.","0 (312) 225 10 93","www.intelprobe.com.tr","info@intelprobe.com.tr","Mutlukent Mah. Fesleğen Sk. No:9","https://sahaistanbul.org.tr/imgs/300x200x2/YNTELPROBE_BYLGY_TEKNOLOJYLERY_A.Y..png"
"IQVİZYON DİJİTAL DÖNÜŞÜM A.Ş","0 (216) 572 15 71","www.iqvizyon.com","info@iqvizyon.com","İçerenköy Mh. Umut Sk. And Plaza No:10-12/16 Ataşehir/İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/IQVYZYON_DYJYTAL_DONUYUM_A.Y..jpg"
"IRADETS İNOVATİF RADYASYON DEDEKTÖR SİSTEMLERİ LTD. ŞTİ.","0 (216) 290 37 03","www.iradets.com","info@iradets.com","İradets İnovatif Radyasyon Dedektör Sistemleri A.Ş. Sanayi mahallesi Teknopark Bulvarı No:1/1A 320 Pendik İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/IRADETS_LTD._YTY..jpg"
"İŞBİR ELEKTRİK SAN. A.Ş.","0 (266) 283 00 50","www.isbirelektrik.com.tr","isbir@isbirelektrik.com.tr","Yeni İzmir Yolu 6 Km Altıeylül - Balıkesir","https://sahaistanbul.org.tr/imgs/300x200x2/YYBYR_ELEKTRYK_SAN._A.Y..jpg"
"IŞIL MÜHENDİSLİK MAKINA VE İNŞAAT SAN. VE TIC. A.Ş.","0 (216) 657 04 13","www.flexiva.com.tr","info@flexiva.com.tr","Kurtköy Mh. Hızır Reis Caddesi No:9/1 Pendik/İSTANBUL","https://sahaistanbul.org.tr/imgs/300x200x2/IYIL_MUHENDYSLYK_MAKINA_VE_YNYAAT_SAN._VE_TYC._A.Y..jpg"
"ISISO MEKATRONİK SAVUNMA SANAYİ A.Ş","0 (312) 395 39 63","www.isiso.com","info@isiso.com","İvedik Organize Sanayi Bölgesi 1333. Cd. No: 137 Yenimahale, Ankara","https://sahaistanbul.org.tr/imgs/300x200x2/ISISO_MEKATRONYK_SAVUNMA_SANAYY_A.Y.jpg"
"İSTANBUL DENİZCİLİK GEMİ İNŞA SANAYİ VE TİCARET A.Ş.","0 (216) 446 93 00"," www.istanbulshipyard.com","info@istanbulshipyard.com","Evliya Çelebi Mah. Tersaneler Cad. No:28 Tuzla - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/YSTANBUL_DENYZCYLYK_GEMY_YNYA_SANAYY_VE_TYCARET_A.Y..jpg"
"İSTANBUL SİLAH VE SAVUNMA SAN. TİC. A.Ş.","0 (216) 420 81 61","www.istanbulsilah.com","info@istanbulsilah.com","Dudullu Organize Sanayi Bölgesi 1. Cadde No: 7 Ümraniye / İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/YSTANBUL_SYLAH_VE_SAVUNMA_SAN._TYC._A.Y..jpg"
"KABSAN ELEKTRONİK LTD.ŞTİ.","0 (312) 255 25 48","www.kabsan.com.tr","info@kabsan.com.tr","YENİ BATI MAHALLESİ 2392.CADDE NO:28 YENİMAHALLE/ANKARA","https://sahaistanbul.org.tr/imgs/300x200x2/KABSAN_ELEKTRONYK_LTD.YTY..jpg"
"KADİFETEKS MENSUCAT SAN. A.Ş.","0 (212) 549 26 30","www.kadifeteks.com","kets@kadifeteks.com_","İkitelli O.S.B Mah. Eski Turgut Özal Cad. No:40 Başakşehir - İstanbul","https://sahaistanbul.org.tr/imgs/300x200x2/KADYFETEKS_MENSUCAT_SAN._A.Y..jpg"
"KAHVECİ OTOMOTİV SAN. VE TİC. A.Ş.","0 (332) 239 14 00"," www.kahveci.com.tr","info@kahveci.com.tr","3. OSB 13 Nolu Sok. No: 19 Selçuklu Konya","https://sahaistanbul.org.tr/imgs/300x200x2/KAHVECY_OTOMOTYV_SAN._VE_TYC._A.Y..png"
